exam_category,exam_type,quiz_id,quiz_title,most_vote,correct,A,B,C,D,E,F,G,H,I
examtopics,CLF-01,110,"A company is planning an infrastructure deployment to the AWS Cloud. Before the deployment, the company wants a cost estimate for running the infrastructure.Which AWS service or feature can provide this information?",D,D,Cost Explorer,AWS Trusted Advisor,AWS Cost and Usage Report,AWS Pricing Calculator,,,,,
examtopics,CLF-01,111,Which AWS service of tool helps to centrally manage billing and allow controlled access to resources across AWS accounts?,B,B,AWS Identity and Access Management (IAM),AWS Organizations,Cost Explorer,AWS Budgets,,,,,
examtopics,CLF-01,112,Which of the following are Amazon Virtual Private Cloud (Amazon VPC) resources?,B,B,Objects; access control lists (ACLs),Subnets; internet gateways,Access policies; buckets,Groups; roles,,,,,
examtopics,CLF-01,113,A company needs to identify the last time that a specific user accessed the AWS Management Console.Which AWS service will provide this information?,B,B,Amazon Cognito,AWS CloudTrail,Amazon Inspector,Amazon GuardDuty,,,,,
examtopics,CLF-01,114,A company launched an Amazon EC2 instance with the latest Amazon Linux 2 Amazon Machine Image (AMI).Which actions can a system administrator take to connect to the EC2 instance? (Choose two.),AD,AC,Use Amazon EC2 Instance Connect.,Use a Remote Desktop Protocol (RDP) connection.,Use AWS Batch,Use AWS Systems Manager Session Manager.,Use Amazon Connect,,,,
examtopics,CLF-01,115,A company wants to perform sentiment analysis on customer service email messages that it receives. The company wants to identify whether the customer service engagement was positive or negative.Which AWS service should the company use to perform this analysis?,C,C,Amazon Textract,Amazon Translate,Amazon Comprehend,Amazon Rekognition,,,,,
examtopics,CLF-01,116,What is the total amount of storage offered by Amazon S3?,D,D,100MB,5 GB,5 TB,Unlimited,,,,,
examtopics,CLF-01,117,A company is migrating to Amazon S3. The company needs to transfer 60 TB of data from an on-premises data center to AWS within 10 days.Which AWS service should the company use to accomplish this migration?,C,C,Amazon S3 Glacier,AWS Database Migration Service (AWS DMS),AWS Snowball,AWS Direct Connect,,,,,
examtopics,CLF-01,118,What type of database is Amazon DynamoDB?,C,C,In-memory,Relational,Key-value,Graph,,,,,
examtopics,CLF-01,119,A large organization has a single AWS account.What are the advantages of reconfiguring the single account into multiple AWS accounts? (Choose two.),AD,AC,It allows for administrative isolation between different workloads.,Discounts can be applied on a quarterly basis by submitting cases in the AWS Management Console.,Transitioning objects from Amazon S3 to Amazon S3 Glacier in separate AWS accounts will be less expensive.,Having multiple accounts reduces the risks associated with malicious activity targeted at a single account.,Amazon QuickSight offers access to a cost tool that provides application-specific recommendations for environments running in multiple accounts.,,,,
examtopics,CLF-01,120,A retail company has recently migrated its website to AWS. The company wants to ensure that it is protected from SQL injection attacks. The website uses anApplication Load Balancer to distribute traffic to multiple Amazon EC2 instances.Which AWS service or feature can be used to create a custom rule that blocks SQL injection attacks?,B,B,Security groups,AWS WAF,Network ACLs,AWS Shield,,,,,
examtopics,CLF-01,121,Which AWS service provides a feature that can be used to proactively monitor and plan for the service quotas of AWS resources?,CD,D,AWS CloudTrail,AWS Personal Health Dashboard,AWS Trusted Advisor,Amazon CloudWatch,,,,,
examtopics,CLF-01,122,Which of the following is an advantage that users experience when they move on-premises workloads to the AWS Cloud?,A,A,Elimination of expenses for running and maintaining data centers,Price discounts that are identical to discounts from hardware providers,Distribution of all operational controls to AWS,Elimination of operational expenses,,,,,
examtopics,CLF-01,123,Which design principle is included in the operational excellence pillar of the AWS Well-Architected Framework?,B,B,Create annotated documentation.,Anticipate failure.,Ensure performance efficiency.,Optimize costs.,,,,,
examtopics,CLF-01,124,Which AWS services offer gateway VPC endpoints that can be used to avoid sending traffic over the internet? (Choose two.),DE,BD,Amazon Simple Notification Service (Amazon SNS),Amazon Simple Queue Service (Amazon SQS),AWS CodeBuild,Amazon S3,Amazon DynamoDB,,,,
examtopics,CLF-01,125,"Which of the following is the customer responsible for updating and patching, according to the AWS shared responsibility model?",B,B,Amazon FSx for Windows File Server,Amazon WorkSpaces virtual Windows desktop,AWS Directory Service for Microsoft Active Directory,Amazon RDS for Microsoft SQL Server,,,,,
examtopics,CLF-01,126,"Who has the responsibility to patch the host operating system of an Amazon EC2 instance, according to the AWS shared responsibility model?",D,B,Both AWS and the customer,The customer only,The EC2 hardware manufacturer,AWS only,,,,,
examtopics,CLF-01,127,"A company is using an Amazon RDS DB instance for an application that is deployed in the AWS Cloud. The company needs regular patching of the operating system of the server where the DB instance runs.What is the company's responsibility in this situation, according to the AWS shared responsibility model?",D,B,Open a support case to obtain administrative access to the server so that the company can patch the DB instance operating system.,Open a support case and request that AWS patch the DB instance operating system.,"Use administrative access to the server, and apply the operating system patches during the regular maintenance window that is defined for the DB instance.",Establish a regular maintenance window that tells AWS when to patch the DB instance operating system.,,,,,
examtopics,CLF-01,128,Why is an AWS Well-Architected review a critical part of the cloud design process?,B,B,A Well-Architected review is mandatory before a workload can run on AWS.,A Well-Architected review helps identify design gaps and helps evaluate design decisions and related documents.,A Well-Architected review is an audit mechanism that is a part of requirements for service level agreements.,A Well-Architected review eliminates the need for ongoing auditing and compliance tests.,,,,,
examtopics,CLF-01,129,A company implements an Amazon EC2 Auto Scaling policy along with an Application Load Balancer to automatically recover unhealthy applications that run onAmazon EC2 instances.Which pillar of the AWS Well-Architected Framework does this action cover?,D,D,Security,Performance efficiency,Operational excellence,Reliability,,,,,
examtopics,CLF-01,130,Which AWS Cloud benefit is shown by an architecture's ability to withstand failures with minimal downtime?,D,D,Agility,Elasticity,Scalability,High availability,,,,,
examtopics,CLF-01,131,"Under the AWS shared responsibility model, which task is the customer's responsibility when managing AWS Lambda functions?",A,A,Creating versions of Lambda functions,Maintaining server and operating systems,Scaling Lambda resources according to demand,Updating the Lambda runtime environment,,,,,
examtopics,CLF-01,132,What does the AWS Concierge Support team provide?,B,A,A technical expert dedicated to the user,A primary point of contact for AWS Billing and AWS Support,A partner to help provide scaling guidance for an event launch,A dedicated AWS staff member who reviews the user's application architecture,,,,,
examtopics,CLF-01,133,"A company needs to generate reports that can break down cloud costs by product, by company-defined tags, and by hour, day, and month.Which AWS tool should the company use to meet these requirements?",D,D,Reserved Instance utilization and coverage reports,Savings Plans utilization reports,AWS Budgets reports,AWS Cost and Usage Reports,,,,,
examtopics,CLF-01,134,"A company has a serverless application that includes an Amazon API Gateway API, an AWS Lambda function, and an Amazon DynamoDB database.Which AWS service can the company use to trace user requests as they move through the application's components?",AD,D,AWS CloudTrail,Amazon CloudWatch,Amazon Inspector,AWS X-Ray,,,,,
examtopics,CLF-01,135,A company needs to set up a petabyte-scale data warehouse in the AWS Cloud.Which AWS service will meet this requirement?,C,C,Amazon DynamoDB,Amazon RDS,Amazon Redshift,Amazon ElastiCache,,,,,
examtopics,CLF-01,136,Which AWS service is always provided at no charge?,B,B,Amazon S3,AWS Identity and Access Management (IAM),Elastic Load Balancers,AWS WAF,,,,,
examtopics,CLF-01,137,A company needs to design an AWS disaster recovery plan to cover multiple geographic areas.Which action will meet this requirement?,BC,C,Configure multiple AWS accounts.,Configure the architecture across multiple Availability Zones in an AWS Region.,Configure the architecture across multiple AWS Regions.,Configure the architecture among many edge locations.,,,,,
examtopics,CLF-01,138,Which of the following is a benefit of moving from an on-premises data center to the AWS Cloud?,A,A,Compute instances can be launched and terminated as needed to optimize costs.,Compute costs can be viewed in the AWS Billing and Cost Management console.,Users retain full administrative access to their compute instances.,Users can optimize costs by permanently running enough instances at peak load.,,,,,
examtopics,CLF-01,139,In which ways does the AWS Cloud offer lower total cost of ownership (TCO) of computing resources than on-premises data centers? (Choose two.),AD,AC,AWS replaces upfront capital expenditures with pay-as-you-go costs.,"AWS is designed for high availability, which eliminates user downtime.",AWS eliminates the need for on-premises IT staff.,AWS uses economies of scale to continually reduce prices.,AWS offers a single pricing model for Amazon EC2 instances.,,,,
