exam_category,exam_type,quiz_id,quiz_title,most_vote,correct,A,B,C,D,E,F,G,H,I
examtopics,CLF-01,950,A company wants to use guidelines from the AWS Well-Architected Framework to limit human error and facilitate consistent responses to events.Which of the following is a Well-Architected design principle that will meet these requirements?,B,B,Use AWS Code Deploy.,Perform operations as code.,Migrate workloads to a Dedicated Host.,Use AWS Compute Optimizer.,,,,,
examtopics,CLF-01,951,A company provides a web-based ecommerce service that runs in two Availability Zones within a single AWS Region. The web service distributes content that is stored in the Amazon S3 Standard storage class. The company wants to improve the web service’s performance globally.What should the company do to meet this requirement?,B,B,Change the S3 storage class to S3 Intelligent-Tiering.,Deploy an Amazon CloudFront distribution to cache web server content in edge locations.,Use Amazon API Gateway for the web service.,Migrate the website ecommerce servers to Amazon EC2 with enhanced networking.,,,,,
examtopics,CLF-01,952,Which AWS service is designed to help users build conversational interfaces into applications using voice and text?,A,A,Amazon Lex,Amazon Transcribe,Amazon Comprehend,Amazon Timestream,,,,,
examtopics,CLF-01,953,"Which AWS service offers a global content delivery network (CDN) that helps companies securely deliver websites, videos, applications, and APIs at high speeds with low latency?",B,B,Amazon EC2,Amazon CloudFront,Amazon CloudWatch,AWS CloudFormation,,,,,
examtopics,CLF-01,954,A company has only basic knowledge of AWS technologies.Which AWS service provides the SIMPLEST way for the company to establish a website on AWS?,D,D,Amazon Elastic File System (Amazon EFS),AWS Elastic Beanstalk,AWS Lambda,Amazon Lightsail,,,,,
examtopics,CLF-01,955,Which task can only an AWS account root user perform?,AB,D,Changing the AWS Support plan,Deleting AWS resources,Creating an Amazon EC2 instance key pair,Configuring AWS WAF,,,,,
examtopics,CLF-01,956,,,,,,,,,,,,
examtopics,CLF-01,957,Which of the following would be a risk practitioner's BEST course of action when a project team has accepted a risk outside the established risk appetite?,B,C,Monitor the residual risk level of the accepted risk.,Escalate the risk decision to the project sponsor for review.,Document the risk decision in the project risk register.,Reject the risk acceptance and require mitigating controls.,,,,,
examtopics,CLF-01,958,A company is using AWS Organizations to configure AWS accounts.Which design principle is a best practice for the company to implement?,A,C,Organize accounts based on security and operational needs.,Assign multiple sets of related workloads to each production account.,Deploy workloads to the organization’s management account.,Combine production workloads and non-production workloads.,,,,,
examtopics,CLF-01,959,A user is moving a workload from a local data center to an architecture that is distributed between the local data center and the AWS Cloud.Which type of migration is this?,C,A,On-premises to cloud native,Hybrid to cloud native,On-premises to hybrid,Cloud native to hybrid,,,,,
examtopics,CLF-01,960,Which AWS solution provides the ability for a company to run AWS services in the company’s on-premises data center?,B,B,AWS Direct Connect,AWS Outposts,AWS Systems Manager hybrid activations,AWS Storage Gateway,,,,,
examtopics,CLF-01,961,A company needs a data warehouse for analytical workloads. The data warehouse must support standard SQL queries.Which AWS service meets these requirements?,C,B,Amazon EMR,Amazon Athena,Amazon Redshift,Amazon RDS,,,,,
examtopics,CLF-01,962,A company wants guidance to optimize the cost and performance of its current AWS environment.Which AWS service or tool should the company use to identify areas for optimization?,B,B,Amazon OuickSight,AWS TrustedAdvisor,AWS Organizations,AWS Budgets,,,,,
examtopics,CLF-01,963,A company is setting up AWS Identity and Access Management (IAM) on an AWS account.Which recommendation complies with IAM security best practices?,C,D,Use the account root user access keys for administrative tasks.,Grant broad permissions so that all company employees can access the resources they need.,Turn on multi-factor authentication (MFA) for added security during the login process.,Avoid rotating credentials to prevent issues in production applications.,,,,,
examtopics,CLF-01,964,Which AWS services can a company use to host and run a MySQL database? (Choose two.),AB,A,Amazon RDS,Amazon DynamoDB,Amazon S3,Amazon EC2,Amazon MQ,,,,
examtopics,CLF-01,965,A company wants a key-value NoSQL database that is fully managed and serverless.Which AWS service will meet these requirements?,A,A,Amazon DynamoDB,Amazon RDS,Amazon Aurora,Amazon MemoryDB for Redis,,,,,
examtopics,CLF-01,966,"A company is migrating to the AWS Cloud and wants to optimize the use of its current software licenses.Which AWS services, features, or purchasing options can the company use to meet these requirements? (Choose two.)",DB,B,AWS Compute Optimizer,Amazon EC2 Dedicated Hosts,Savings Plans,AWS License Manager,AWS Budgets,,,,
examtopics,CLF-01,967,A company seeks cost savings in exchange for a commitment to use a specific amount of an AWS service or category of AWS services for 1 year or 3 years.Which AWS pricing model or offering will meet these requirements?,B,D,Pay-as-you-go pricing,Savings Plans,AWS Free Tier,Volume discounts,,,,,
examtopics,CLF-01,968,A company needs to control inbound and outbound traffic for an Amazon EC2 instance.Which AWS service or feature can the company associate with the EC2 instance to meet this requirement?,B,B,Network ACL,Security group,AWS WAF,VPC route tables,,,,,
examtopics,CLF-01,969,A company wants to query its server logs to gain insights about its customers’ experiences.Which AWS service will store this data MOST cost-effectively?,D,C,Amazon Aurora,Amazon Elastic File System (Amazon EFS),Amazon Elastic Block Store (Amazon EBS),Amazon S3,,,,,
examtopics,CLF-01,970,Which design principles are included in the reliability pillar of the AWS Well-Architected Framework? (Choose two.),A,A,Automatically recover from failure.,Grant everyone access to increase AWS service quotas.,Stop guessing capacity.,Design applications to run in a single Availability Zone.,Plan to increase AWS service quotas first in a secondary AWS Region.,,,,
examtopics,CLF-01,971,"A company has an environment that includes Amazon EC2 instances, Amazon Lightsail, and on-premises servers. The company wants to automate the security updates for its operating systems and applications.Which solution will meet these requirements with the LEAST operational effort?",C,D,Use AWS Shield to identify and manage security events.,Connect to each server by using a remote desktop connection. Run an update script.,Use the AWS Systems Manager Patch Manager capability.,Schedule Amazon GuardDuty to run on a nightly basis.,,,,,
examtopics,CLF-01,972,Which AWS service is deployed to VPCs and provides protection from common network threats?,C,C,AWS Shield,AWS WAF,AWS Network Firewall,AWS Firewall Manager,,,,,
examtopics,CLF-01,973,Which AWS service provides encryption at rest for Amazon RDS and for Amazon Elastic Block Store (Amazon EBS) volumes?,B,D,AWS Lambda,AWS Key Management Service (AWS KMS),AWS WAF,Amazon Rekognition,,,,,
examtopics,CLF-01,974,A company wants to minimize network latency between its Amazon EC2 instances. The EC2 instances do not need to be highly available.Which solution meets these requirements?,AD,B,Use EC2 instances in a single Availability Zone.,Use Amazon CloudFront as the database for the EC2 instances.,Use EC2 instances in the same edge location and the same Availability Zone.,Use EC2 instances in the same edge location and the same AWS Region.,,,,,
examtopics,CLF-01,975,,,,,,,,,,,,
examtopics,CLF-01,976,,,,,,,,,,,,
examtopics,CLF-01,977,Which options are common stakeholders for the AWS Cloud Adoption Framework (AWS CAF) platform perspective? (Choose two.),BEBC,BE,Chief financial officers (CFOs),IT architects,Chief information officers (CIOs),Chief data officers (CDOs),Engineers,,,,
examtopics,CLF-01,978,A company is defining its AWS multi-account strategy. The company needs to control access to AWS services and needs to consolidate billing across accounts.Which AWS service should the company use to meet these requirements?,A,A,AWS Organizations,AWS Identity and Access Management (IAM),AWS Billing and Cost Management,Amazon Cognito,,,,,
examtopics,CLF-01,979,Which options are AWS Cloud Adoption Framework (AWS CAF) perspectives? (Choose two.),BE,BE,Cloud fluency,Security,Change acceleration,Architecture,Business,,,,
examtopics,CLF-01,980,A web developer wants to use machine learning to classify images that are uploaded to a website.Which AWS service or feature will meet these requirements?,A,B,Amazon Rekognition,Amazon SageMaker Clarify,Amazon Mechanical Turk,Amazon Transcribe,,,,,
examtopics,CLF-01,981,A company is launching a critical business application in an AWS Region.How can the company increase resilience for this application?,D,D,Deploy a copy of the application in another AWS account.,Deploy the application by using multiple VPCs.,Deploy the application by using multiple subnets.,Deploy the application by using multiple Availability Zones.,,,,,
examtopics,CLF-01,982,Which AWS service is always available free of charge to users?,B,B,Amazon Athena,AWS Identity and Access Management (IAM),AWS Secrets Manager,Amazon ElastiCache,,,,,
examtopics,CLF-01,983,Which AWS service provides a relational database management system that is fully compatible with MySQL and PostgreSQL?,B,B,Amazon DynamoDB,Amazon Aurora,Amazon Neptune,Amazon Athena,,,,,
examtopics,CLF-01,984,A company wants to migrate its applications to the AWS Cloud. The company plans to identify and prioritize any business transformation opportunities and evaluate its AWS Cloud readiness.Which AWS service or tool should the company use to meet these requirements?,A,A,AWS Cloud Adoption Framework (AWS CAF),AWS Managed Services (AMS),AWS Well-Architected Framework,AWS Migration Hub,,,,,
examtopics,CLF-01,985,Which of the following is a customer responsibility according to the AWS shared responsibility model?,D,A,Apply security patches for Amazon S3 infrastructure devices.,Provide physical security for AWS datacenters.,Install operating system updates on Lambda@Edge.,Implement multi-factor authentication (MFA) for IAM user accounts.,,,,,
examtopics,CLF-01,986,Which option is a pillar of the AWS Well-Architected Framework?,B,B,Patch management,Cost optimization,Business technology strategy,Physical and environmental controls,,,,,
